match_type,depth_A,depth_B,similarity,product_A,map_A,product_B,map_B,title_A,title_B,contentId_A,contentId_B
contentId,2,3,1.0000,cloud,appsec,cloud,posture,Create Cortex Cloud Application Security policies,Create Cortex Cloud Application Security policies,qNYV2_Ia8aZmoO1~cR~j_Q,qNYV2_Ia8aZmoO1~cR~j_Q
contentId,2,3,1.0000,cloud,appsec,cloud,runtime,Create Cortex Cloud Application Security policies,Create Cortex Cloud Application Security policies,qNYV2_Ia8aZmoO1~cR~j_Q,qNYV2_Ia8aZmoO1~cR~j_Q
contentId,2,5,1.0000,cloud,appsec,xsiam,xsiam_3,Create Cortex Cloud Application Security policies,Create Application Security policies,qNYV2_Ia8aZmoO1~cR~j_Q,qNYV2_Ia8aZmoO1~cR~j_Q
contentId,2,3,1.0000,cloud,appsec,cloud,posture,Create custom CI/CD policies,Create custom CI/CD policies,YYMnWSC3wW2gm6cMm58sig,YYMnWSC3wW2gm6cMm58sig
contentId,2,3,1.0000,cloud,appsec,cloud,runtime,Create custom CI/CD policies,Create custom CI/CD policies,YYMnWSC3wW2gm6cMm58sig,YYMnWSC3wW2gm6cMm58sig
contentId,2,5,1.0000,cloud,appsec,xsiam,xsiam_3,Create custom CI/CD policies,Create custom CI/CD policies,YYMnWSC3wW2gm6cMm58sig,YYMnWSC3wW2gm6cMm58sig
contentId,2,3,1.0000,cloud,appsec,cloud,posture,Create custom Cortex Cloud Application Security rules,Create custom Cortex Cloud Application Security rules,nOSPkaRPbMRY~sgV2W7uuw,nOSPkaRPbMRY~sgV2W7uuw
contentId,2,3,1.0000,cloud,appsec,cloud,runtime,Create custom Cortex Cloud Application Security rules,Create custom Cortex Cloud Application Security rules,nOSPkaRPbMRY~sgV2W7uuw,nOSPkaRPbMRY~sgV2W7uuw
contentId,2,5,1.0000,cloud,appsec,xsiam,xsiam_3,Create custom Cortex Cloud Application Security rules,Create custom Application Security rules,nOSPkaRPbMRY~sgV2W7uuw,nOSPkaRPbMRY~sgV2W7uuw
contentId,2,2,1.0000,xdr,xdr_5,xsiam,xsiam_3,Create Graph Search query,Create Graph Search query,mKMwaQkdpOu0U3LrTXlydQ,mKMwaQkdpOu0U3LrTXlydQ
contentId,2,2,1.0000,cloud,posture,cloud,runtime,Create serverless function policies,Create serverless function policies,7aiRFUpvcHTAnxqk7B4jYw,7aiRFUpvcHTAnxqk7B4jYw
contentId,2,4,1.0000,cloud,posture,xsiam,xsiam_3,Create serverless function policies,Create serverless function policies,7aiRFUpvcHTAnxqk7B4jYw,7aiRFUpvcHTAnxqk7B4jYw
contentId,2,4,1.0000,cloud,runtime,xsiam,xsiam_3,Create serverless function policies,Create serverless function policies,7aiRFUpvcHTAnxqk7B4jYw,7aiRFUpvcHTAnxqk7B4jYw
contentId,2,2,1.0000,cloud,posture,cloud,runtime,Create serverless function rules,Create serverless function rules,~5NpHQ6Es8siBdBeYHUE4g,~5NpHQ6Es8siBdBeYHUE4g
contentId,2,4,1.0000,cloud,posture,xsiam,xsiam_3,Create serverless function rules,Create serverless function rules,~5NpHQ6Es8siBdBeYHUE4g,~5NpHQ6Es8siBdBeYHUE4g
contentId,2,4,1.0000,cloud,runtime,xsiam,xsiam_3,Create serverless function rules,Create serverless function rules,~5NpHQ6Es8siBdBeYHUE4g,~5NpHQ6Es8siBdBeYHUE4g
contentId,2,2,1.0000,cloud,posture,cloud,runtime,current_time,current_time,MEk_Xd7o~EKqKDPZLVRWtA,MEk_Xd7o~EKqKDPZLVRWtA
contentId,2,3,1.0000,cloud,posture,xdr,xdr_5,current_time,current_time,MEk_Xd7o~EKqKDPZLVRWtA,MEk_Xd7o~EKqKDPZLVRWtA
contentId,2,3,1.0000,cloud,runtime,xdr,xdr_5,current_time,current_time,MEk_Xd7o~EKqKDPZLVRWtA,MEk_Xd7o~EKqKDPZLVRWtA
contentId,2,2,1.0000,cloud,posture,cloud,runtime,Custom (user-defined) Rules,Custom (user-defined) Rules,OXiyB2Vt7_7eUWpFuz0_GQ,OXiyB2Vt7_7eUWpFuz0_GQ
contentId,2,4,1.0000,cloud,posture,xsiam,xsiam_3,Custom (user-defined) Rules,Custom (user-defined) Rules,OXiyB2Vt7_7eUWpFuz0_GQ,OXiyB2Vt7_7eUWpFuz0_GQ
contentId,2,4,1.0000,cloud,runtime,xsiam,xsiam_3,Custom (user-defined) Rules,Custom (user-defined) Rules,OXiyB2Vt7_7eUWpFuz0_GQ,OXiyB2Vt7_7eUWpFuz0_GQ
contentId,2,2,1.0000,cloud,posture,cloud,runtime,Custom data patterns: Guardrails and syntax guide,Custom data patterns: Guardrails and syntax guide,HAUtdg1fAJiZMLhkN9zsAQ,HAUtdg1fAJiZMLhkN9zsAQ
contentId,2,4,1.0000,cloud,posture,xsiam,xsiam_3,Custom data patterns: Guardrails and syntax guide,Custom data patterns: Guardrails and syntax guide,HAUtdg1fAJiZMLhkN9zsAQ,HAUtdg1fAJiZMLhkN9zsAQ
contentId,2,4,1.0000,cloud,runtime,xsiam,xsiam_3,Custom data patterns: Guardrails and syntax guide,Custom data patterns: Guardrails and syntax guide,HAUtdg1fAJiZMLhkN9zsAQ,HAUtdg1fAJiZMLhkN9zsAQ
contentId,2,2,1.0000,cloud,posture,cloud,runtime,Customize cases and issues,Customize cases and issues,05_v996CJ5OFOORzHPqfxw,05_v996CJ5OFOORzHPqfxw
contentId,2,2,1.0000,cloud,posture,cloud,runtime,Dashboards and reports,Dashboards and reports,13PQL_k04JS0GF_OnAKSwA,13PQL_k04JS0GF_OnAKSwA
contentId,3,2,1.0000,cloud,posture,xsiam,xsiam_3,Data and log forwarding,Data and log forwarding,lbxTxSZqRN3PvSxUBf~6YQ,lbxTxSZqRN3PvSxUBf~6YQ
contentId,3,2,1.0000,cloud,runtime,xsiam,xsiam_3,Data and log forwarding,Data and log forwarding,lbxTxSZqRN3PvSxUBf~6YQ,lbxTxSZqRN3PvSxUBf~6YQ
contentId,2,2,1.0000,cloud,posture,cloud,runtime,Datasets and presets,Datasets and presets,jtnbRI47fGAElOBBsY1ZQg,jtnbRI47fGAElOBBsY1ZQg
contentId,2,3,1.0000,cloud,posture,xdr,xdr_5,Datasets and presets,Datasets and presets,jtnbRI47fGAElOBBsY1ZQg,jtnbRI47fGAElOBBsY1ZQg
contentId,2,3,1.0000,cloud,runtime,xdr,xdr_5,Datasets and presets,Datasets and presets,jtnbRI47fGAElOBBsY1ZQg,jtnbRI47fGAElOBBsY1ZQg
contentId,2,2,1.0000,cloud,posture,cloud,runtime,date_floor,date_floor,dmysIWxWrcjXcCBLN5GoWg,dmysIWxWrcjXcCBLN5GoWg
contentId,2,3,1.0000,cloud,posture,xdr,xdr_5,date_floor,date_floor,dmysIWxWrcjXcCBLN5GoWg,dmysIWxWrcjXcCBLN5GoWg
contentId,2,3,1.0000,cloud,runtime,xdr,xdr_5,date_floor,date_floor,dmysIWxWrcjXcCBLN5GoWg,dmysIWxWrcjXcCBLN5GoWg
contentId,2,2,1.0000,cloud,posture,cloud,runtime,dedup,dedup,AYXpReA66OztpwVqrA4Yfg,AYXpReA66OztpwVqrA4Yfg
contentId,2,3,1.0000,cloud,posture,xdr,xdr_5,dedup,dedup,AYXpReA66OztpwVqrA4Yfg,AYXpReA66OztpwVqrA4Yfg
contentId,2,3,1.0000,cloud,runtime,xdr,xdr_5,dedup,dedup,AYXpReA66OztpwVqrA4Yfg,AYXpReA66OztpwVqrA4Yfg
contentId,2,2,1.0000,cloud,posture,cloud,runtime,Default (pre-defined) Rules,Default (pre-defined) Rules,6nU6uUCWWjKmqvW7W4qLxQ,6nU6uUCWWjKmqvW7W4qLxQ
contentId,2,4,1.0000,cloud,posture,xsiam,xsiam_3,Default (pre-defined) Rules,Default (pre-defined) Rules,6nU6uUCWWjKmqvW7W4qLxQ,6nU6uUCWWjKmqvW7W4qLxQ
contentId,2,4,1.0000,cloud,runtime,xsiam,xsiam_3,Default (pre-defined) Rules,Default (pre-defined) Rules,6nU6uUCWWjKmqvW7W4qLxQ,6nU6uUCWWjKmqvW7W4qLxQ
contentId,2,3,1.0000,cloud,appsec,cloud,posture,Defining Business Applications,Defining Business Applications,9RoK5PDnTwKh0UEEf6k7JQ,9RoK5PDnTwKh0UEEf6k7JQ
contentId,2,3,1.0000,cloud,appsec,cloud,runtime,Defining Business Applications,Defining Business Applications,9RoK5PDnTwKh0UEEf6k7JQ,9RoK5PDnTwKh0UEEf6k7JQ
contentId,2,5,1.0000,cloud,appsec,xsiam,xsiam_3,Defining Business Applications,Defining Business Applications,9RoK5PDnTwKh0UEEf6k7JQ,9RoK5PDnTwKh0UEEf6k7JQ
contentId,2,2,1.0000,cloud,posture,cloud,runtime,Delete a Cloud Workload Policy,Delete a Cloud Workload Policy,hJPmNtJfSuJqOiut1aU89Q,hJPmNtJfSuJqOiut1aU89Q
contentId,2,4,1.0000,cloud,posture,xsiam,xsiam_3,Delete a Cloud Workload Policy,Delete a Cloud Workload Policy,hJPmNtJfSuJqOiut1aU89Q,hJPmNtJfSuJqOiut1aU89Q
contentId,2,4,1.0000,cloud,runtime,xsiam,xsiam_3,Delete a Cloud Workload Policy,Delete a Cloud Workload Policy,hJPmNtJfSuJqOiut1aU89Q,hJPmNtJfSuJqOiut1aU89Q
contentId,2,2,1.0000,cloud,posture,cloud,runtime,Delete a Custom Detection Rule,Delete a Custom Detection Rule,49GXXe8gcBYf8xTcxQMvfA,49GXXe8gcBYf8xTcxQMvfA
contentId,2,4,1.0000,cloud,posture,xsiam,xsiam_3,Delete a Custom Detection Rule,Delete a Custom Detection Rule,49GXXe8gcBYf8xTcxQMvfA,49GXXe8gcBYf8xTcxQMvfA
contentId,2,4,1.0000,cloud,runtime,xsiam,xsiam_3,Delete a Custom Detection Rule,Delete a Custom Detection Rule,49GXXe8gcBYf8xTcxQMvfA,49GXXe8gcBYf8xTcxQMvfA
contentId,2,2,1.0000,xdr,xdr_5,xsiam,xsiam_3,Deploy and configure the Email Security module,Deploy and configure the Email Security module,CieoDPyTjlbSVLW4ddcAJA,CieoDPyTjlbSVLW4ddcAJA
contentId,2,3,1.0000,cloud,appsec,cloud,posture,Detailed code weakness issue information,Detailed code weakness issue information,bUMyfFAyhpPopvV1jMCuzg,bUMyfFAyhpPopvV1jMCuzg
contentId,2,3,1.0000,cloud,appsec,cloud,runtime,Detailed code weakness issue information,Detailed code weakness issue information,bUMyfFAyhpPopvV1jMCuzg,bUMyfFAyhpPopvV1jMCuzg
contentId,2,5,1.0000,cloud,appsec,xsiam,xsiam_3,Detailed code weakness issue information,Detailed code weakness issue information,bUMyfFAyhpPopvV1jMCuzg,bUMyfFAyhpPopvV1jMCuzg
contentId,2,3,1.0000,cloud,appsec,cloud,posture,Detailed IaC drift detection issue information,Detailed IaC drift detection issue information,Ax7qhMTRhjDGoK8LIWxfdg,Ax7qhMTRhjDGoK8LIWxfdg
contentId,2,3,1.0000,cloud,appsec,cloud,runtime,Detailed IaC drift detection issue information,Detailed IaC drift detection issue information,Ax7qhMTRhjDGoK8LIWxfdg,Ax7qhMTRhjDGoK8LIWxfdg
contentId,2,5,1.0000,cloud,appsec,xsiam,xsiam_3,Detailed IaC drift detection issue information,Detailed IaC drift detection issue information,Ax7qhMTRhjDGoK8LIWxfdg,Ax7qhMTRhjDGoK8LIWxfdg
contentId,2,3,1.0000,cloud,appsec,cloud,posture,Detailed IaC misconfiguration issue information,Detailed IaC misconfiguration issue information,bNI62SmwI7Y6p0HLpapkog,bNI62SmwI7Y6p0HLpapkog
contentId,2,3,1.0000,cloud,appsec,cloud,runtime,Detailed IaC misconfiguration issue information,Detailed IaC misconfiguration issue information,bNI62SmwI7Y6p0HLpapkog,bNI62SmwI7Y6p0HLpapkog
contentId,2,5,1.0000,cloud,appsec,xsiam,xsiam_3,Detailed IaC misconfiguration issue information,Detailed IaC misconfiguration issue information,bNI62SmwI7Y6p0HLpapkog,bNI62SmwI7Y6p0HLpapkog
contentId,2,3,1.0000,cloud,appsec,cloud,posture,Detailed Secrets issue information,Detailed Secrets issue information,4DqctFrbYAkF6DXEcM5r3Q,4DqctFrbYAkF6DXEcM5r3Q
contentId,2,3,1.0000,cloud,appsec,cloud,runtime,Detailed Secrets issue information,Detailed Secrets issue information,4DqctFrbYAkF6DXEcM5r3Q,4DqctFrbYAkF6DXEcM5r3Q
contentId,2,5,1.0000,cloud,appsec,xsiam,xsiam_3,Detailed Secrets issue information,Detailed Secrets issue information,4DqctFrbYAkF6DXEcM5r3Q,4DqctFrbYAkF6DXEcM5r3Q
contentId,2,2,1.0000,cloud,posture,cloud,runtime,Developer Suppressions,Developer Suppressions,wPiLMTedtOmpCorS4tfnZA,wPiLMTedtOmpCorS4tfnZA
contentId,2,4,1.0000,cloud,posture,xsiam,xsiam_3,Developer Suppressions,Developer Suppressions,wPiLMTedtOmpCorS4tfnZA,wPiLMTedtOmpCorS4tfnZA
contentId,2,4,1.0000,cloud,runtime,xsiam,xsiam_3,Developer Suppressions,Developer Suppressions,wPiLMTedtOmpCorS4tfnZA,wPiLMTedtOmpCorS4tfnZA
contentId,2,2,1.0000,cloud,posture,cloud,runtime,divide,divide,BBx2Apz4f96x9KZcyAb4Iw,BBx2Apz4f96x9KZcyAb4Iw
contentId,2,3,1.0000,cloud,posture,xdr,xdr_5,divide,divide,BBx2Apz4f96x9KZcyAb4Iw,BBx2Apz4f96x9KZcyAb4Iw
contentId,2,3,1.0000,cloud,runtime,xdr,xdr_5,divide,divide,BBx2Apz4f96x9KZcyAb4Iw,BBx2Apz4f96x9KZcyAb4Iw
contentId,2,2,1.0000,cloud,runtime,xdr,xdr_5,DLP status in all endpoints,DLP status in all endpoints,NRKv0KPlnjT~fgVxHrKncQ,NRKv0KPlnjT~fgVxHrKncQ
contentId,2,2,1.0000,cloud,runtime,xsiam,xsiam_3,DLP status in all endpoints,DLP status in all endpoints,NRKv0KPlnjT~fgVxHrKncQ,NRKv0KPlnjT~fgVxHrKncQ
contentId,2,2,1.0000,xdr,xdr_5,xsiam,xsiam_3,DLP status in all endpoints,DLP status in all endpoints,NRKv0KPlnjT~fgVxHrKncQ,NRKv0KPlnjT~fgVxHrKncQ
contentId,2,2,1.0000,xdr,xdr_5,xsiam,xsiam_3,Dynamic license allocation,Dynamic license allocation,WgIBaPQdzf0n3YoPMFAIJQ,WgIBaPQdzf0n3YoPMFAIJQ
contentId,2,2,1.0000,cloud,posture,cloud,runtime,earliest,earliest,w6idtd_r8jXf4QSggXXKZw,w6idtd_r8jXf4QSggXXKZw
contentId,2,3,1.0000,cloud,posture,xdr,xdr_5,earliest,earliest,w6idtd_r8jXf4QSggXXKZw,w6idtd_r8jXf4QSggXXKZw
contentId,2,3,1.0000,cloud,runtime,xdr,xdr_5,earliest,earliest,w6idtd_r8jXf4QSggXXKZw,w6idtd_r8jXf4QSggXXKZw
contentId,2,2,1.0000,cloud,posture,cloud,runtime,Edit a Cloud Workload Policy,Edit a Cloud Workload Policy,OeWjHXBodwDpNeG9wyES3Q,OeWjHXBodwDpNeG9wyES3Q
contentId,2,4,1.0000,cloud,posture,xsiam,xsiam_3,Edit a Cloud Workload Policy,Edit a Cloud Workload Policy,OeWjHXBodwDpNeG9wyES3Q,OeWjHXBodwDpNeG9wyES3Q
contentId,2,4,1.0000,cloud,runtime,xsiam,xsiam_3,Edit a Cloud Workload Policy,Edit a Cloud Workload Policy,OeWjHXBodwDpNeG9wyES3Q,OeWjHXBodwDpNeG9wyES3Q
contentId,2,2,1.0000,cloud,posture,cloud,runtime,Edit a Custom Detection Rule,Edit a Custom Detection Rule,dRCWiRaYp9uWdrOzfUOzpg,dRCWiRaYp9uWdrOzfUOzpg
contentId,2,4,1.0000,cloud,posture,xsiam,xsiam_3,Edit a Custom Detection Rule,Edit a Custom Detection Rule,dRCWiRaYp9uWdrOzfUOzpg,dRCWiRaYp9uWdrOzfUOzpg
contentId,2,4,1.0000,cloud,runtime,xsiam,xsiam_3,Edit a Custom Detection Rule,Edit a Custom Detection Rule,dRCWiRaYp9uWdrOzfUOzpg,dRCWiRaYp9uWdrOzfUOzpg
contentId,2,2,1.0000,cloud,posture,cloud,runtime,Edit a Policy,Edit a Policy,dHLJ7ZsYF3tLvlJZGY06UA,dHLJ7ZsYF3tLvlJZGY06UA
contentId,2,4,1.0000,cloud,posture,xsiam,xsiam_3,Edit a Policy,Edit a Policy,dHLJ7ZsYF3tLvlJZGY06UA,dHLJ7ZsYF3tLvlJZGY06UA
contentId,2,4,1.0000,cloud,runtime,xsiam,xsiam_3,Edit a Policy,Edit a Policy,dHLJ7ZsYF3tLvlJZGY06UA,dHLJ7ZsYF3tLvlJZGY06UA
contentId,2,2,1.0000,cloud,posture,cloud,runtime,Edit a Rule,Edit a Rule,0VIZHr2U0rneTZYVZIbuKg,0VIZHr2U0rneTZYVZIbuKg
contentId,2,4,1.0000,cloud,posture,xsiam,xsiam_3,Edit a Rule,Edit a Rule,0VIZHr2U0rneTZYVZIbuKg,0VIZHr2U0rneTZYVZIbuKg
contentId,2,4,1.0000,cloud,runtime,xsiam,xsiam_3,Edit a Rule,Edit a Rule,0VIZHr2U0rneTZYVZIbuKg,0VIZHr2U0rneTZYVZIbuKg
contentId,2,2,1.0000,xdr,xdr_5,xsiam,xsiam_3,Edit and run queries in Query Center,Edit and run queries in Query Center,N8QWLaNxyrVUYW0EiKTQig,N8QWLaNxyrVUYW0EiKTQig
contentId,2,2,1.0000,cloud,posture,cloud,runtime,Edit your onboarded CSP configuration,Edit your onboarded CSP configuration,xCNRZkuh8xmTXLoLgga96A,xCNRZkuh8xmTXLoLgga96A
contentId,2,3,1.0000,cloud,posture,xsiam,xsiam_3,Edit your onboarded CSP configuration,Edit your onboarded CSP configuration,xCNRZkuh8xmTXLoLgga96A,xCNRZkuh8xmTXLoLgga96A
contentId,2,3,1.0000,cloud,runtime,xsiam,xsiam_3,Edit your onboarded CSP configuration,Edit your onboarded CSP configuration,xCNRZkuh8xmTXLoLgga96A,xCNRZkuh8xmTXLoLgga96A
contentId,2,2,1.0000,xdr,xdr_5,xsiam,xsiam_3,Email Command Center,Email Command Center,4OvbOAVsZat7xqkZ144CWw,4OvbOAVsZat7xqkZ144CWw
contentId,2,2,1.0000,cloud,posture,cloud,runtime,Enable or disable a Cloud Workload Policy,Enable or disable a Cloud Workload Policy,dCTWAHUo1N52Rfw4oYtb1g,dCTWAHUo1N52Rfw4oYtb1g
contentId,2,4,1.0000,cloud,posture,xsiam,xsiam_3,Enable or disable a Cloud Workload Policy,Enable or disable a Cloud Workload Policy,dCTWAHUo1N52Rfw4oYtb1g,dCTWAHUo1N52Rfw4oYtb1g
contentId,2,4,1.0000,cloud,runtime,xsiam,xsiam_3,Enable or disable a Cloud Workload Policy,Enable or disable a Cloud Workload Policy,dCTWAHUo1N52Rfw4oYtb1g,dCTWAHUo1N52Rfw4oYtb1g
contentId,2,2,1.0000,cloud,posture,cloud,runtime,Enable or disable a vulnerability policy,Enable or disable a vulnerability policy,16ypF514MpPnjMF0dS6_Gw,16ypF514MpPnjMF0dS6_Gw
contentId,2,3,1.0000,cloud,posture,xdr,xdr_5,Enable or disable a vulnerability policy,Enable or disable a vulnerability policy,16ypF514MpPnjMF0dS6_Gw,16ypF514MpPnjMF0dS6_Gw
contentId,2,3,1.0000,cloud,posture,xsiam,xsiam_3,Enable or disable a vulnerability policy,Enable or disable a vulnerability policy,16ypF514MpPnjMF0dS6_Gw,16ypF514MpPnjMF0dS6_Gw
contentId,2,3,1.0000,cloud,runtime,xdr,xdr_5,Enable or disable a vulnerability policy,Enable or disable a vulnerability policy,16ypF514MpPnjMF0dS6_Gw,16ypF514MpPnjMF0dS6_Gw
contentId,2,3,1.0000,cloud,runtime,xsiam,xsiam_3,Enable or disable a vulnerability policy,Enable or disable a vulnerability policy,16ypF514MpPnjMF0dS6_Gw,16ypF514MpPnjMF0dS6_Gw
contentId,4,2,1.0000,xdr,xdr_5,xsiam,xsiam_3,Engine requirements,Engine requirements,XwOfzEVNAcABdsxbGNd~KA,XwOfzEVNAcABdsxbGNd~KA
contentId,2,3,1.0000,cloud,appsec,cloud,posture,Expanded CI/CD risks issue information,Expanded CI/CD risks issue information,GPghRJE83TPuW6KBh9t7JA,GPghRJE83TPuW6KBh9t7JA
contentId,2,3,1.0000,cloud,appsec,cloud,runtime,Expanded CI/CD risks issue information,Expanded CI/CD risks issue information,GPghRJE83TPuW6KBh9t7JA,GPghRJE83TPuW6KBh9t7JA
contentId,2,5,1.0000,cloud,appsec,xsiam,xsiam_3,Expanded CI/CD risks issue information,Expanded CI/CD risks issue information,GPghRJE83TPuW6KBh9t7JA,GPghRJE83TPuW6KBh9t7JA
contentId,2,3,1.0000,cloud,appsec,cloud,posture,Explore IaC assets,Explore IaC assets,gb2JePGaPzp6AnNnKOtgHA,gb2JePGaPzp6AnNnKOtgHA
contentId,2,3,1.0000,cloud,appsec,cloud,runtime,Explore IaC assets,Explore IaC assets,gb2JePGaPzp6AnNnKOtgHA,gb2JePGaPzp6AnNnKOtgHA
contentId,2,5,1.0000,cloud,appsec,xsiam,xsiam_3,Explore IaC assets,Explore IaC assets,gb2JePGaPzp6AnNnKOtgHA,gb2JePGaPzp6AnNnKOtgHA
contentId,2,3,1.0000,cloud,appsec,cloud,posture,Explore repository assets,Explore repository assets,QkaWeDEazvvEO23VJyvYWg,QkaWeDEazvvEO23VJyvYWg
contentId,2,3,1.0000,cloud,appsec,cloud,runtime,Explore repository assets,Explore repository assets,QkaWeDEazvvEO23VJyvYWg,QkaWeDEazvvEO23VJyvYWg
contentId,2,5,1.0000,cloud,appsec,xsiam,xsiam_3,Explore repository assets,Explore repository assets,QkaWeDEazvvEO23VJyvYWg,QkaWeDEazvvEO23VJyvYWg
contentId,2,3,1.0000,cloud,appsec,cloud,posture,Explore software package assets,Explore software package assets,F_xVLphxQjRxLos3NIgpoA,F_xVLphxQjRxLos3NIgpoA
contentId,2,3,1.0000,cloud,appsec,cloud,runtime,Explore software package assets,Explore software package assets,F_xVLphxQjRxLos3NIgpoA,F_xVLphxQjRxLos3NIgpoA
contentId,2,5,1.0000,cloud,appsec,xsiam,xsiam_3,Explore software package assets,Explore software package assets,F_xVLphxQjRxLos3NIgpoA,F_xVLphxQjRxLos3NIgpoA
contentId,2,3,1.0000,cloud,appsec,cloud,posture,Export Software Bill of Materials (SBOM),Export Software Bill of Materials (SBOM),7CRyuA1juWyQb0IpZGI3tQ,7CRyuA1juWyQb0IpZGI3tQ
contentId,2,3,1.0000,cloud,appsec,cloud,runtime,Export Software Bill of Materials (SBOM),Export Software Bill of Materials (SBOM),7CRyuA1juWyQb0IpZGI3tQ,7CRyuA1juWyQb0IpZGI3tQ
contentId,2,5,1.0000,cloud,appsec,xsiam,xsiam_3,Export Software Bill of Materials (SBOM),Export Software Bill of Materials (SBOM),7CRyuA1juWyQb0IpZGI3tQ,7CRyuA1juWyQb0IpZGI3tQ
contentId,2,2,1.0000,cloud,posture,cloud,runtime,Externally inferred CVEs,Externally inferred CVEs,DvUuNGE6AazEpVJ5V4_oUw,DvUuNGE6AazEpVJ5V4_oUw
contentId,2,2,1.0000,cloud,posture,cloud,runtime,extract_time,extract_time,~hhWmgVXveEfRLVydsz6Rg,~hhWmgVXveEfRLVydsz6Rg
contentId,2,3,1.0000,cloud,posture,xdr,xdr_5,extract_time,extract_time,~hhWmgVXveEfRLVydsz6Rg,~hhWmgVXveEfRLVydsz6Rg
contentId,2,3,1.0000,cloud,runtime,xdr,xdr_5,extract_time,extract_time,~hhWmgVXveEfRLVydsz6Rg,~hhWmgVXveEfRLVydsz6Rg
contentId,2,2,1.0000,cloud,posture,cloud,runtime,extract_url_host,extract_url_host,QS9ShqjR_khufnsRroeiig,QS9ShqjR_khufnsRroeiig
contentId,2,3,1.0000,cloud,posture,xdr,xdr_5,extract_url_host,extract_url_host,QS9ShqjR_khufnsRroeiig,QS9ShqjR_khufnsRroeiig
contentId,2,3,1.0000,cloud,runtime,xdr,xdr_5,extract_url_host,extract_url_host,QS9ShqjR_khufnsRroeiig,QS9ShqjR_khufnsRroeiig
contentId,2,2,1.0000,cloud,posture,cloud,runtime,extract_url_pub_suffix,extract_url_pub_suffix,fMUlBGGFMDjujhfgVAxwKw,fMUlBGGFMDjujhfgVAxwKw
contentId,2,3,1.0000,cloud,posture,xdr,xdr_5,extract_url_pub_suffix,extract_url_pub_suffix,fMUlBGGFMDjujhfgVAxwKw,fMUlBGGFMDjujhfgVAxwKw
contentId,2,3,1.0000,cloud,runtime,xdr,xdr_5,extract_url_pub_suffix,extract_url_pub_suffix,fMUlBGGFMDjujhfgVAxwKw,fMUlBGGFMDjujhfgVAxwKw
contentId,2,2,1.0000,cloud,posture,cloud,runtime,extract_url_registered_domain,extract_url_registered_domain,kvc8bA0Www0WpiEl0OE2Bw,kvc8bA0Www0WpiEl0OE2Bw
contentId,2,3,1.0000,cloud,posture,xdr,xdr_5,extract_url_registered_domain,extract_url_registered_domain,kvc8bA0Www0WpiEl0OE2Bw,kvc8bA0Www0WpiEl0OE2Bw
contentId,2,3,1.0000,cloud,runtime,xdr,xdr_5,extract_url_registered_domain,extract_url_registered_domain,kvc8bA0Www0WpiEl0OE2Bw,kvc8bA0Www0WpiEl0OE2Bw
contentId,2,2,1.0000,xdr,xdr_5,xsiam,xsiam_3,FAQ on Graph Search,FAQ on Graph Search,6Un107ksaZ_s_fZO2aRTQA,6Un107ksaZ_s_fZO2aRTQA
contentId,2,2,1.0000,cloud,posture,cloud,runtime,fields,fields,ykEET2zvkWhD3Stb5hy5wA,ykEET2zvkWhD3Stb5hy5wA
contentId,2,3,1.0000,cloud,posture,xdr,xdr_5,fields,fields,ykEET2zvkWhD3Stb5hy5wA,ykEET2zvkWhD3Stb5hy5wA
contentId,2,3,1.0000,cloud,runtime,xdr,xdr_5,fields,fields,ykEET2zvkWhD3Stb5hy5wA,ykEET2zvkWhD3Stb5hy5wA
contentId,2,2,1.0000,cloud,posture,cloud,runtime,filter,filter,eS1PP_thVx597NyWMOmplQ,eS1PP_thVx597NyWMOmplQ
contentId,2,3,1.0000,cloud,posture,xdr,xdr_5,filter,filter,eS1PP_thVx597NyWMOmplQ,eS1PP_thVx597NyWMOmplQ
contentId,2,3,1.0000,cloud,runtime,xdr,xdr_5,filter,filter,eS1PP_thVx597NyWMOmplQ,eS1PP_thVx597NyWMOmplQ
contentId,2,2,1.0000,cloud,posture,cloud,runtime,first,first,k6GQMXdd_7QvzGQTFsrCMg,k6GQMXdd_7QvzGQTFsrCMg
contentId,2,3,1.0000,cloud,posture,xdr,xdr_5,first,first,k6GQMXdd_7QvzGQTFsrCMg,k6GQMXdd_7QvzGQTFsrCMg
contentId,2,3,1.0000,cloud,runtime,xdr,xdr_5,first,first,k6GQMXdd_7QvzGQTFsrCMg,k6GQMXdd_7QvzGQTFsrCMg
contentId,2,2,1.0000,cloud,posture,cloud,runtime,first_value,first_value,DzZBYhxSO7K7~YjVG7bbEg,DzZBYhxSO7K7~YjVG7bbEg
contentId,2,3,1.0000,cloud,posture,xdr,xdr_5,first_value,first_value,DzZBYhxSO7K7~YjVG7bbEg,DzZBYhxSO7K7~YjVG7bbEg
contentId,2,3,1.0000,cloud,runtime,xdr,xdr_5,first_value,first_value,DzZBYhxSO7K7~YjVG7bbEg,DzZBYhxSO7K7~YjVG7bbEg
contentId,2,2,1.0000,cloud,posture,cloud,runtime,floor,floor,ZZv5Kbq2e9nJfQgMOjNuAg,ZZv5Kbq2e9nJfQgMOjNuAg
contentId,2,3,1.0000,cloud,posture,xdr,xdr_5,floor,floor,ZZv5Kbq2e9nJfQgMOjNuAg,ZZv5Kbq2e9nJfQgMOjNuAg
